,0
14264,talk.religion.misc
14265,talk.religion.misc
14266,talk.religion.misc
14267,talk.religion.misc
14268,talk.religion.misc
14269,talk.religion.misc
14270,talk.religion.misc
14271,talk.religion.misc
14272,talk.religion.misc
14273,talk.religion.misc
14274,talk.religion.misc
14275,talk.religion.misc
14276,talk.religion.misc
14277,talk.religion.misc
14278,talk.religion.misc
14279,talk.religion.misc
14280,talk.religion.misc
14281,talk.religion.misc
14282,talk.religion.misc
14283,talk.religion.misc
14284,talk.religion.misc
14285,talk.religion.misc
14286,talk.religion.misc
14287,talk.religion.misc
14288,talk.religion.misc
14289,talk.religion.misc
14290,talk.religion.misc
14291,talk.religion.misc
14292,talk.religion.misc
14293,talk.religion.misc
14294,talk.religion.misc
14295,talk.religion.misc
14296,talk.religion.misc
14297,talk.religion.misc
14298,talk.religion.misc
14299,talk.religion.misc
14300,talk.religion.misc
14301,talk.religion.misc
14302,talk.religion.misc
14303,talk.religion.misc
14304,talk.religion.misc
14305,talk.religion.misc
14306,talk.religion.misc
14307,talk.religion.misc
14308,talk.religion.misc
14309,talk.religion.misc
14310,talk.religion.misc
14311,talk.religion.misc
14312,talk.religion.misc
14313,talk.religion.misc
14314,talk.religion.misc
14315,talk.religion.misc
14316,talk.religion.misc
14317,talk.religion.misc
14318,talk.religion.misc
14319,talk.religion.misc
14320,talk.religion.misc
14321,talk.religion.misc
14322,talk.religion.misc
14323,talk.religion.misc
14324,talk.religion.misc
14325,talk.religion.misc
14326,talk.religion.misc
14327,talk.religion.misc
14328,talk.religion.misc
14329,talk.religion.misc
14330,talk.religion.misc
14331,talk.religion.misc
14332,talk.religion.misc
14333,talk.religion.misc
14334,talk.religion.misc
14335,talk.religion.misc
14336,talk.religion.misc
14337,talk.religion.misc
14338,talk.religion.misc
14339,talk.religion.misc
14340,talk.religion.misc
14341,talk.religion.misc
14342,talk.religion.misc
14343,talk.religion.misc
14344,talk.religion.misc
14345,talk.religion.misc
14346,talk.religion.misc
14347,talk.religion.misc
14348,talk.religion.misc
14349,talk.religion.misc
14350,talk.religion.misc
14351,talk.religion.misc
14352,talk.religion.misc
14353,talk.religion.misc
14354,talk.religion.misc
14355,talk.religion.misc
14356,talk.religion.misc
14357,talk.religion.misc
14358,talk.religion.misc
14359,talk.religion.misc
14360,talk.religion.misc
14361,talk.religion.misc
14362,talk.religion.misc
14363,talk.religion.misc
14364,talk.religion.misc
14365,talk.religion.misc
14366,talk.religion.misc
14367,talk.religion.misc
14368,talk.religion.misc
14369,talk.religion.misc
14370,talk.religion.misc
14371,talk.religion.misc
14372,talk.religion.misc
14373,talk.religion.misc
14374,talk.religion.misc
14375,talk.religion.misc
14376,talk.religion.misc
14377,talk.religion.misc
14378,talk.religion.misc
14379,talk.religion.misc
14380,talk.religion.misc
14381,talk.religion.misc
14382,talk.religion.misc
14383,talk.religion.misc
14384,talk.religion.misc
14385,talk.religion.misc
14386,talk.religion.misc
14387,talk.religion.misc
14388,talk.religion.misc
14389,talk.religion.misc
14390,talk.religion.misc
14391,talk.religion.misc
14392,talk.religion.misc
14393,talk.religion.misc
14394,talk.religion.misc
14395,talk.religion.misc
14396,talk.religion.misc
14397,talk.religion.misc
14398,talk.religion.misc
14399,talk.religion.misc
14400,talk.religion.misc
14401,talk.religion.misc
14402,talk.religion.misc
14403,talk.religion.misc
14404,talk.religion.misc
14405,talk.religion.misc
14406,talk.religion.misc
14407,talk.religion.misc
14408,talk.religion.misc
14409,talk.religion.misc
14410,talk.religion.misc
14411,talk.religion.misc
14412,talk.religion.misc
14413,talk.religion.misc
14414,talk.religion.misc
14415,talk.religion.misc
14416,talk.religion.misc
14417,talk.religion.misc
14418,talk.religion.misc
14419,talk.religion.misc
14420,talk.religion.misc
14421,talk.religion.misc
14422,talk.religion.misc
14423,talk.religion.misc
14424,talk.religion.misc
14425,talk.religion.misc
14426,talk.religion.misc
14427,talk.religion.misc
14428,talk.religion.misc
14429,talk.religion.misc
14430,talk.religion.misc
14431,talk.religion.misc
14432,talk.religion.misc
14433,talk.religion.misc
14434,talk.religion.misc
14435,talk.religion.misc
14436,talk.religion.misc
14437,talk.religion.misc
14438,talk.religion.misc
14439,talk.religion.misc
14440,talk.religion.misc
14441,talk.religion.misc
14442,talk.religion.misc
14443,talk.religion.misc
14444,talk.religion.misc
14445,talk.religion.misc
14446,talk.religion.misc
14447,talk.religion.misc
14448,talk.religion.misc
14449,talk.religion.misc
14450,talk.religion.misc
14451,talk.religion.misc
14452,talk.religion.misc
14453,talk.religion.misc
14454,talk.religion.misc
14455,talk.religion.misc
14456,talk.religion.misc
14457,talk.religion.misc
14458,talk.religion.misc
14459,talk.religion.misc
14460,talk.religion.misc
14461,talk.religion.misc
14462,talk.religion.misc
14463,talk.religion.misc
14464,talk.religion.misc
14465,talk.religion.misc
14466,talk.religion.misc
14467,talk.religion.misc
14468,talk.religion.misc
14469,talk.religion.misc
14470,talk.religion.misc
14471,talk.religion.misc
14472,talk.religion.misc
14473,talk.religion.misc
14474,talk.religion.misc
14475,talk.religion.misc
14476,talk.religion.misc
14477,talk.religion.misc
14478,talk.religion.misc
14479,talk.religion.misc
14480,talk.religion.misc
14481,talk.religion.misc
14482,talk.religion.misc
14483,talk.religion.misc
14484,talk.religion.misc
14485,talk.religion.misc
14486,talk.religion.misc
14487,talk.religion.misc
14488,talk.religion.misc
14489,talk.religion.misc
14490,talk.religion.misc
14491,talk.religion.misc
14492,talk.religion.misc
14493,talk.religion.misc
14494,talk.religion.misc
14495,talk.religion.misc
14496,talk.religion.misc
14497,talk.religion.misc
14498,talk.religion.misc
14499,talk.religion.misc
14500,talk.religion.misc
14501,talk.religion.misc
14502,talk.religion.misc
14503,talk.religion.misc
14504,talk.religion.misc
14505,talk.religion.misc
14506,talk.religion.misc
14507,talk.religion.misc
14508,talk.religion.misc
14509,talk.religion.misc
14510,talk.religion.misc
14511,talk.religion.misc
14512,talk.religion.misc
14513,talk.religion.misc
14514,talk.religion.misc
14515,talk.religion.misc
14516,talk.religion.misc
14517,talk.religion.misc
14518,talk.religion.misc
14519,talk.religion.misc
14520,talk.religion.misc
14521,talk.religion.misc
14522,talk.religion.misc
14523,talk.religion.misc
14524,talk.religion.misc
14525,talk.religion.misc
14526,talk.religion.misc
14527,talk.religion.misc
14528,talk.religion.misc
14529,talk.religion.misc
14530,talk.religion.misc
14531,talk.religion.misc
14532,talk.religion.misc
14533,talk.religion.misc
14534,talk.religion.misc
14535,talk.religion.misc
14536,talk.religion.misc
14537,talk.religion.misc
14538,talk.religion.misc
14539,talk.religion.misc
14540,talk.religion.misc
14541,talk.religion.misc
14542,talk.religion.misc
14543,talk.religion.misc
14544,talk.religion.misc
14545,talk.religion.misc
14546,talk.religion.misc
14547,talk.religion.misc
14548,talk.religion.misc
14549,talk.religion.misc
14550,talk.religion.misc
14551,talk.religion.misc
14552,talk.religion.misc
14553,talk.religion.misc
14554,talk.religion.misc
14555,talk.religion.misc
14556,talk.religion.misc
14557,talk.religion.misc
14558,talk.religion.misc
14559,talk.religion.misc
14560,talk.religion.misc
14561,talk.religion.misc
14562,talk.religion.misc
14563,talk.religion.misc
14564,talk.religion.misc
14565,talk.religion.misc
14566,talk.religion.misc
14567,talk.religion.misc
14568,talk.religion.misc
14569,talk.religion.misc
14570,talk.religion.misc
14571,talk.religion.misc
14572,talk.religion.misc
14573,talk.religion.misc
14574,talk.religion.misc
14575,talk.religion.misc
14576,talk.religion.misc
14577,talk.religion.misc
14578,talk.religion.misc
14579,talk.religion.misc
14580,talk.religion.misc
14581,talk.religion.misc
14582,talk.religion.misc
14583,talk.religion.misc
14584,talk.religion.misc
14585,talk.religion.misc
14586,talk.religion.misc
14587,talk.religion.misc
14588,talk.religion.misc
14589,talk.religion.misc
14590,talk.religion.misc
14591,talk.religion.misc
14592,talk.religion.misc
14593,talk.religion.misc
14594,talk.religion.misc
14595,talk.religion.misc
14596,talk.religion.misc
14597,talk.religion.misc
14598,talk.religion.misc
14599,talk.religion.misc
14600,talk.religion.misc
14601,talk.religion.misc
14602,talk.religion.misc
14603,talk.religion.misc
14604,talk.religion.misc
14605,talk.religion.misc
14606,talk.religion.misc
14607,talk.religion.misc
14608,talk.religion.misc
14609,talk.religion.misc
14610,talk.religion.misc
14611,talk.religion.misc
14612,talk.religion.misc
14613,talk.religion.misc
14614,talk.religion.misc
14615,talk.religion.misc
14616,talk.religion.misc
14617,talk.religion.misc
14618,talk.religion.misc
14619,talk.religion.misc
14620,talk.religion.misc
14621,talk.religion.misc
14622,talk.religion.misc
14623,talk.religion.misc
14624,talk.religion.misc
14625,talk.religion.misc
14626,talk.religion.misc
14627,talk.religion.misc
14628,talk.religion.misc
14629,talk.religion.misc
14630,talk.religion.misc
14631,talk.religion.misc
14632,talk.religion.misc
14633,talk.religion.misc
14634,talk.religion.misc
14635,talk.religion.misc
14636,talk.religion.misc
14637,talk.religion.misc
14638,talk.religion.misc
14639,talk.religion.misc
14640,talk.religion.misc
14641,talk.religion.misc
14642,talk.religion.misc
14643,talk.religion.misc
14644,talk.religion.misc
14645,talk.religion.misc
14646,talk.religion.misc
14647,talk.religion.misc
14648,talk.religion.misc
14649,talk.religion.misc
14650,talk.religion.misc
14651,talk.religion.misc
14652,talk.religion.misc
14653,talk.religion.misc
14654,talk.religion.misc
14655,talk.religion.misc
14656,talk.religion.misc
14657,talk.religion.misc
14658,talk.religion.misc
14659,talk.religion.misc
14660,talk.religion.misc
14661,talk.religion.misc
14662,talk.religion.misc
14663,talk.religion.misc
14664,talk.religion.misc
14665,talk.religion.misc
14666,talk.religion.misc
14667,talk.religion.misc
14668,talk.religion.misc
14669,talk.religion.misc
14670,talk.religion.misc
14671,talk.religion.misc
14672,talk.religion.misc
14673,talk.religion.misc
14674,talk.religion.misc
14675,talk.religion.misc
14676,talk.religion.misc
14677,talk.religion.misc
14678,talk.religion.misc
14679,talk.religion.misc
14680,talk.religion.misc
14681,talk.religion.misc
14682,talk.religion.misc
14683,talk.religion.misc
14684,talk.religion.misc
14685,talk.religion.misc
14686,talk.religion.misc
14687,talk.religion.misc
14688,talk.religion.misc
14689,talk.religion.misc
14690,talk.religion.misc
14691,talk.religion.misc
14692,talk.religion.misc
14693,talk.religion.misc
14694,talk.religion.misc
14695,talk.religion.misc
14696,talk.religion.misc
14697,talk.religion.misc
14698,talk.religion.misc
14699,talk.religion.misc
14700,talk.religion.misc
14701,talk.religion.misc
14702,talk.religion.misc
14703,talk.religion.misc
14704,talk.religion.misc
14705,talk.religion.misc
14706,talk.religion.misc
14707,talk.religion.misc
14708,talk.religion.misc
14709,talk.religion.misc
14710,talk.religion.misc
14711,talk.religion.misc
14712,talk.religion.misc
14713,talk.religion.misc
14714,talk.religion.misc
14715,talk.religion.misc
14716,talk.religion.misc
14717,talk.religion.misc
14718,talk.religion.misc
14719,talk.religion.misc
14720,talk.religion.misc
14721,talk.religion.misc
14722,talk.religion.misc
14723,talk.religion.misc
14724,talk.religion.misc
14725,talk.religion.misc
14726,talk.religion.misc
14727,talk.religion.misc
14728,talk.religion.misc
14729,talk.religion.misc
14730,talk.religion.misc
14731,talk.religion.misc
14732,talk.religion.misc
14733,talk.religion.misc
14734,talk.religion.misc
14735,talk.religion.misc
14736,talk.religion.misc
14737,talk.religion.misc
14738,talk.religion.misc
14739,talk.religion.misc
14740,talk.religion.misc
14741,talk.religion.misc
14742,talk.religion.misc
14743,talk.religion.misc
14744,talk.religion.misc
14745,talk.religion.misc
14746,talk.religion.misc
14747,talk.religion.misc
14748,talk.religion.misc
14749,talk.religion.misc
14750,talk.religion.misc
14751,talk.religion.misc
14752,talk.religion.misc
14753,talk.religion.misc
14754,talk.religion.misc
14755,talk.religion.misc
14756,talk.religion.misc
14757,talk.religion.misc
14758,talk.religion.misc
14759,talk.religion.misc
14760,talk.religion.misc
14761,talk.religion.misc
14762,talk.religion.misc
14763,talk.religion.misc
14764,talk.religion.misc
14765,talk.religion.misc
14766,talk.religion.misc
14767,talk.religion.misc
14768,talk.religion.misc
14769,talk.religion.misc
14770,talk.religion.misc
14771,talk.religion.misc
14772,talk.religion.misc
14773,talk.religion.misc
14774,talk.religion.misc
14775,talk.religion.misc
14776,talk.religion.misc
14777,talk.religion.misc
14778,talk.religion.misc
14779,talk.religion.misc
14780,talk.religion.misc
14781,talk.religion.misc
14782,talk.religion.misc
14783,talk.religion.misc
14784,talk.religion.misc
14785,talk.religion.misc
14786,talk.religion.misc
14787,talk.religion.misc
14788,talk.religion.misc
14789,talk.religion.misc
14790,talk.religion.misc
14791,talk.religion.misc
14792,talk.religion.misc
14793,talk.religion.misc
14794,talk.religion.misc
14795,talk.religion.misc
14796,talk.religion.misc
14797,talk.religion.misc
14798,talk.religion.misc
14799,talk.religion.misc
14800,talk.religion.misc
14801,talk.religion.misc
14802,talk.religion.misc
14803,talk.religion.misc
14804,talk.religion.misc
14805,talk.religion.misc
14806,talk.religion.misc
14807,talk.religion.misc
14808,talk.religion.misc
14809,talk.religion.misc
14810,talk.religion.misc
14811,talk.religion.misc
14812,talk.religion.misc
14813,talk.religion.misc
14814,talk.religion.misc
14815,talk.religion.misc
14816,talk.religion.misc
14817,talk.religion.misc
14818,talk.religion.misc
14819,talk.religion.misc
14820,talk.religion.misc
14821,talk.religion.misc
14822,talk.religion.misc
14823,talk.religion.misc
14824,talk.religion.misc
14825,talk.religion.misc
14826,talk.religion.misc
14827,talk.religion.misc
14828,talk.religion.misc
14829,talk.religion.misc
14830,talk.religion.misc
14831,talk.religion.misc
14832,talk.religion.misc
14833,talk.religion.misc
14834,talk.religion.misc
14835,talk.religion.misc
14836,talk.religion.misc
14837,talk.religion.misc
14838,talk.religion.misc
14839,talk.religion.misc
14840,talk.religion.misc
14841,talk.religion.misc
14842,talk.religion.misc
14843,talk.religion.misc
14844,talk.religion.misc
14845,talk.religion.misc
14846,talk.religion.misc
14847,talk.religion.misc
14848,talk.religion.misc
14849,talk.religion.misc
14850,talk.religion.misc
14851,talk.religion.misc
14852,talk.religion.misc
14853,talk.religion.misc
14854,talk.religion.misc
14855,talk.religion.misc
14856,talk.religion.misc
14857,talk.religion.misc
14858,talk.religion.misc
14859,talk.religion.misc
14860,talk.religion.misc
14861,talk.religion.misc
14862,talk.religion.misc
14863,talk.religion.misc
14864,talk.religion.misc
14865,talk.religion.misc
14866,talk.religion.misc
14867,talk.religion.misc
14868,talk.religion.misc
